A-site,B-site,X-site,T_f,O_f,r_A.eff,P_A,A_HOMO,χ_B,r_B_s+p,A_LUMO,r_B,IE_B,P_B,EA_B,X_p-electron,IC_B,1st_IP_B,VE_B,B_d-electron,1st_IP_X,χ_X,P_X,IC_X,r_X_s+p,r_X,X_s-electron,B_p-electron,EA_X,B_s-electron,X_d-electron,B_f-electron,X_f-electron
(CH2)3NH2,Y,Br,1.0156831704000007,0.5841836734693878,2.5,5.406571467000001,-13.364,1.41,2.94,-5.8210000000000015,1.145,12.224,22.7,0.307,18,37,6.22,1,11,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH2)3NH2,Y,I,0.9935431604115913,0.5204545454545454,2.5,5.406571467000001,-13.364,1.41,2.94,-5.8210000000000015,1.145,12.224,22.7,0.307,24,37,6.22,1,11,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH2)3NH2,Zr,F,1.1053954987528476,0.8421052631578948,2.5,5.406571467000001,-13.364,1.7,2.825,-5.8210000000000015,1.12,13.1,17.9,0.426,6,38,6.63,2,12,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH2)3NH2,Zr,Cl,1.0401468351242389,0.6187845303867404,2.5,5.406571467000001,-13.364,1.7,2.825,-5.8210000000000015,1.12,13.1,17.9,0.426,11,38,6.63,2,12,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH2)3NH2,Zr,Br,1.0239273519779226,0.5714285714285715,2.5,5.406571467000001,-13.364,1.7,2.825,-5.8210000000000015,1.12,13.1,17.9,0.426,18,38,6.63,2,12,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH2)3NH2,Zr,I,1.0010246601134858,0.5090909090909091,2.5,5.406571467000001,-13.364,1.7,2.825,-5.8210000000000015,1.12,13.1,17.9,0.426,24,38,6.63,2,12,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
HC(NH2)2,Ag,F,1.2023930288017943,0.706766917293233,2.53,2.502999555,-13.03,1.07,2.375,-7.412000000000001,0.94,21.47746,7.2,1.3019999999999998,6,45,7.58,9,19,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
HC(NH2)2,Ag,Cl,1.1159430655816784,0.5193370165745856,2.53,2.502999555,-13.03,1.07,2.375,-7.412000000000001,0.94,21.47746,7.2,1.3019999999999998,11,45,7.58,9,19,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
HC(NH2)2,Ag,Br,1.0947963612164133,0.47959183673469385,2.53,2.502999555,-13.03,1.07,2.375,-7.412000000000001,0.94,21.47746,7.2,1.3019999999999998,18,45,7.58,9,19,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
HC(NH2)2,Ag,I,1.0651640366281432,0.4272727272727272,2.53,2.502999555,-13.03,1.07,2.375,-7.412000000000001,0.94,21.47746,7.2,1.3019999999999998,24,45,7.58,9,19,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
HC(NH2)2,As,F,1.3379569487157221,0.5338345864661653,2.53,2.502999555,-13.03,2.27,1.415,-7.412000000000001,0.71,18.5892,4.31,0.804,6,31,9.81,3,10,17.42,3.98,0.557,10,0.405,1.33,4,13,3.4010000000000002,8,0,0,0
HC(NH2)2,As,Cl,1.2177950120434984,0.3922651933701657,2.53,2.502999555,-13.03,2.27,1.415,-7.412000000000001,0.71,18.5892,4.31,0.804,11,31,9.81,3,10,12.97,3.16,2.18,18,1.01,1.81,6,13,3.613,8,0,0,0
HC(NH2)2,As,Br,1.1891046619953551,0.3622448979591837,2.53,2.502999555,-13.03,2.27,1.415,-7.412000000000001,0.71,18.5892,4.31,0.804,18,31,9.81,3,10,11.81,2.96,3.04,36,1.2,1.96,8,13,3.364,8,10,0,0
HC(NH2)2,As,I,1.1493522594544225,0.3227272727272727,2.53,2.502999555,-13.03,2.27,1.415,-7.412000000000001,0.71,18.5892,4.31,0.804,24,31,9.81,3,10,10.45,2.66,4.7,54,1.585,2.2,10,13,3.0589999999999997,8,20,0,0
HC(NH2)2,Au,F,1.2784225645808305,0.6052631578947368,2.53,2.502999555,-13.03,1.19,2.66,-7.412000000000001,0.805,20.2,5.8,2.30863,6,77,9.23,9,29,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
HC(NH2)2,Au,Cl,1.1735538930591265,0.44475138121546964,2.53,2.502999555,-13.03,1.19,2.66,-7.412000000000001,0.805,20.2,5.8,2.30863,11,77,9.23,9,29,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
HC(NH2)2,Au,Br,1.148249348111247,0.41071428571428575,2.53,2.502999555,-13.03,1.19,2.66,-7.412000000000001,0.805,20.2,5.8,2.30863,18,77,9.23,9,29,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
HC(NH2)2,Au,I,1.113016663897627,0.3659090909090909,2.53,2.502999555,-13.03,1.19,2.66,-7.412000000000001,0.805,20.2,5.8,2.30863,24,77,9.23,9,29,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
HC(NH2)2,Ba,F,1.0184448415597287,1.0150375939849625,2.53,2.502999555,-13.03,1.08,3.4019999999999997,-7.412000000000001,1.35,10.00383,39.7,0.14462,6,54,5.21,0,20,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,0,0
HC(NH2)2,Ba,Cl,0.9711529842878531,0.7458563535911602,2.53,2.502999555,-13.03,1.08,3.4019999999999997,-7.412000000000001,1.35,10.00383,39.7,0.14462,11,54,5.21,0,20,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,0,0
HC(NH2)2,Ba,Br,0.9591871442681567,0.6887755102040817,2.53,2.502999555,-13.03,1.08,3.4019999999999997,-7.412000000000001,1.35,10.00383,39.7,0.14462,18,54,5.21,0,20,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,0,0
HC(NH2)2,Ba,I,0.9421450915527801,0.6136363636363636,2.53,2.502999555,-13.03,1.08,3.4019999999999997,-7.412000000000001,1.35,10.00383,39.7,0.14462,24,54,5.21,0,20,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,0,0
HC(NH2)2,Bi,F,1.0831080061032037,0.894736842105263,2.53,2.502999555,-13.03,2.14,1.9969999999999999,-7.412000000000001,1.19,16.703,7.4,0.942362,6,81,7.29,3,30,17.42,3.98,0.557,10,0.405,1.33,4,25,3.4010000000000002,12,0,14,0
HC(NH2)2,Bi,Cl,1.0229478101165386,0.6574585635359116,2.53,2.502999555,-13.03,2.14,1.9969999999999999,-7.412000000000001,1.19,16.703,7.4,0.942362,11,81,7.29,3,30,12.97,3.16,2.18,18,1.01,1.81,6,25,3.613,12,0,14,0
HC(NH2)2,Bi,Br,1.0079077611198726,0.6071428571428571,2.53,2.502999555,-13.03,2.14,1.9969999999999999,-7.412000000000001,1.19,16.703,7.4,0.942362,18,81,7.29,3,30,11.81,2.96,3.04,36,1.2,1.96,8,25,3.364,12,10,14,0
HC(NH2)2,Bi,I,0.9866121165228229,0.5409090909090909,2.53,2.502999555,-13.03,2.14,1.9969999999999999,-7.412000000000001,1.19,16.703,7.4,0.942362,24,81,7.29,3,30,10.45,2.66,4.7,54,1.585,2.2,10,25,3.0589999999999997,12,20,14,0
HC(NH2)2,Ca,F,1.1714301181888724,0.7518796992481203,2.53,2.502999555,-13.03,1.17,3.0,-7.412000000000001,1.0,11.87172,25.0,0.02455,6,18,6.11,0,0,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
HC(NH2)2,Ca,Cl,1.0921150997685467,0.5524861878453039,2.53,2.502999555,-13.03,1.17,3.0,-7.412000000000001,1.0,11.87172,25.0,0.02455,11,18,6.11,0,0,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
HC(NH2)2,Ca,Br,1.0726045430836482,0.5102040816326531,2.53,2.502999555,-13.03,1.17,3.0,-7.412000000000001,1.0,11.87172,25.0,0.02455,18,18,6.11,0,0,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
HC(NH2)2,Ca,I,1.0451922109413654,0.45454545454545453,2.53,2.502999555,-13.03,1.17,3.0,-7.412000000000001,1.0,11.87172,25.0,0.02455,24,18,6.11,0,0,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
HC(NH2)2,Cd,F,1.1971193751666986,0.7142857142857142,2.53,2.502999555,-13.03,1.4,2.215,-7.412000000000001,0.95,16.90831,7.36,0.3983,6,46,8.99,10,20,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
HC(NH2)2,Cd,Cl,1.1118997936049335,0.5248618784530387,2.53,2.502999555,-13.03,1.4,2.215,-7.412000000000001,0.95,16.90831,7.36,0.3983,11,46,8.99,10,20,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
HC(NH2)2,Cd,Br,1.0910341744081093,0.4846938775510204,2.53,2.502999555,-13.03,1.4,2.215,-7.412000000000001,0.95,16.90831,7.36,0.3983,18,46,8.99,10,20,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
HC(NH2)2,Cd,I,1.0617825634959903,0.43181818181818177,2.53,2.502999555,-13.03,1.4,2.215,-7.412000000000001,0.95,16.90831,7.36,0.3983,24,46,8.99,10,20,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
HC(NH2)2,Cu,F,1.32496707542722,0.5488721804511277,2.53,2.502999555,-13.03,1.9,2.04,-7.412000000000001,0.73,20.2924,6.1,1.235,6,27,7.73,9,9,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
HC(NH2)2,Cu,Cl,1.2082060749407937,0.4033149171270718,2.53,2.502999555,-13.03,1.9,2.04,-7.412000000000001,0.73,20.2924,6.1,1.235,11,27,7.73,9,9,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
HC(NH2)2,Cu,Br,1.180263735140371,0.37244897959183676,2.53,2.502999555,-13.03,1.9,2.04,-7.412000000000001,0.73,20.2924,6.1,1.235,18,27,7.73,9,9,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
HC(NH2)2,Cu,I,1.141506851540058,0.3318181818181818,2.53,2.502999555,-13.03,1.9,2.04,-7.412000000000001,0.73,20.2924,6.1,1.235,24,27,7.73,9,9,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
HC(NH2)2,Ge,F,1.32496707542722,0.5488721804511277,2.53,2.502999555,-13.03,2.01,1.56,-7.412000000000001,0.73,15.934610000000001,5.84,1.232712,6,30,7.9,2,10,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,8,0,0,0
HC(NH2)2,Ge,Cl,1.2082060749407937,0.4033149171270718,2.53,2.502999555,-13.03,2.01,1.56,-7.412000000000001,0.73,15.934610000000001,5.84,1.232712,11,30,7.9,2,10,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,8,0,0,0
HC(NH2)2,Ge,Br,1.180263735140371,0.37244897959183676,2.53,2.502999555,-13.03,2.01,1.56,-7.412000000000001,0.73,15.934610000000001,5.84,1.232712,18,30,7.9,2,10,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,8,10,0,0
HC(NH2)2,Ge,I,1.141506851540058,0.3318181818181818,2.53,2.502999555,-13.03,2.01,1.56,-7.412000000000001,0.73,15.934610000000001,5.84,1.232712,24,30,7.9,2,10,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,8,20,0,0
HC(NH2)2,Hf,F,1.1325444711120636,0.8120300751879699,2.53,2.502999555,-13.03,1.73,2.91,-7.412000000000001,1.08,15.0,16.2,0.013999999999999999,6,70,6.83,2,22,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
HC(NH2)2,Hf,Cl,1.061883539913362,0.5966850828729282,2.53,2.502999555,-13.03,1.73,2.91,-7.412000000000001,1.08,15.0,16.2,0.013999999999999999,11,70,6.83,2,22,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
HC(NH2)2,Hf,Br,1.0443781077393415,0.5510204081632654,2.53,2.502999555,-13.03,1.73,2.91,-7.412000000000001,1.08,15.0,16.2,0.013999999999999999,18,70,6.83,2,22,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
HC(NH2)2,Hf,I,1.019699717991576,0.4909090909090909,2.53,2.502999555,-13.03,1.73,2.91,-7.412000000000001,1.08,15.0,16.2,0.013999999999999999,24,70,6.83,2,22,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
HC(NH2)2,In,F,1.179020378133941,0.7406015037593985,2.53,2.502999555,-13.03,1.63,2.05,-7.412000000000001,0.985,18.8703,9.1,0.3,6,47,5.79,1,20,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,9,0,0,0
HC(NH2)2,In,Cl,1.0979761825937804,0.5441988950276243,2.53,2.502999555,-13.03,1.63,2.05,-7.412000000000001,0.985,18.8703,9.1,0.3,11,47,5.79,1,20,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,9,0,0,0
HC(NH2)2,In,Br,1.07806772411803,0.5025510204081632,2.53,2.502999555,-13.03,1.63,2.05,-7.412000000000001,0.985,18.8703,9.1,0.3,18,47,5.79,1,20,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,9,10,0,0
HC(NH2)2,In,I,1.0501146232377927,0.4477272727272727,2.53,2.502999555,-13.03,1.63,2.05,-7.412000000000001,0.985,18.8703,9.1,0.3,24,47,5.79,1,20,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,9,20,0,0
HC(NH2)2,Mg,F,1.3314303294536942,0.5413533834586466,2.53,2.502999555,-13.03,1.31,2.03,-7.412000000000001,0.72,15.03527,10.6,0.2623,6,10,7.65,0,0,17.42,3.98,0.557,10,0.405,1.33,4,6,3.4010000000000002,4,0,0,0
HC(NH2)2,Mg,Cl,1.2129815930235635,0.39779005524861877,2.53,2.502999555,-13.03,1.31,2.03,-7.412000000000001,0.72,15.03527,10.6,0.2623,11,10,7.65,0,0,12.97,3.16,2.18,18,1.01,1.81,6,6,3.613,4,0,0,0
HC(NH2)2,Mg,Br,1.1846677043013427,0.3673469387755102,2.53,2.502999555,-13.03,1.31,2.03,-7.412000000000001,0.72,15.03527,10.6,0.2623,18,10,7.65,0,0,11.81,2.96,3.04,36,1.2,1.96,8,6,3.364,4,10,0,0
HC(NH2)2,Mg,I,1.1454161215795788,0.3272727272727272,2.53,2.502999555,-13.03,1.31,2.03,-7.412000000000001,0.72,15.03527,10.6,0.2623,24,10,7.65,0,0,10.45,2.66,4.7,54,1.585,2.2,10,6,3.0589999999999997,4,20,0,0
HC(NH2)2,Mo,F,1.2239606167623647,0.6766917293233082,2.53,2.502999555,-13.03,1.94,2.72,-7.412000000000001,0.9,16.16,12.8,0.748,6,40,7.09,4,14,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
HC(NH2)2,Mo,Cl,1.1324145499445077,0.4972375690607735,2.53,2.502999555,-13.03,1.94,2.72,-7.412000000000001,0.9,16.16,12.8,0.748,11,40,7.09,4,14,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
HC(NH2)2,Mo,Br,1.1101081984362233,0.45918367346938777,2.53,2.502999555,-13.03,1.94,2.72,-7.412000000000001,0.9,16.16,12.8,0.748,18,40,7.09,4,14,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
HC(NH2)2,Mo,I,1.0789080887136677,0.40909090909090906,2.53,2.502999555,-13.03,1.94,2.72,-7.412000000000001,0.9,16.16,12.8,0.748,24,40,7.09,4,14,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
HC(NH2)2,Nb,F,1.1764793859396865,0.744360902255639,2.53,2.502999555,-13.03,2.03,2.79,-7.412000000000001,0.99,14.0,15.7,0.9159999999999999,6,39,6.76,3,13,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
HC(NH2)2,Nb,Cl,1.0960155108391485,0.5469613259668508,2.53,2.502999555,-13.03,2.03,2.79,-7.412000000000001,0.99,14.0,15.7,0.9159999999999999,11,39,6.76,3,13,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
HC(NH2)2,Nb,Br,1.0762404906873213,0.5051020408163265,2.53,2.502999555,-13.03,2.03,2.79,-7.412000000000001,0.99,14.0,15.7,0.9159999999999999,18,39,6.76,3,13,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
HC(NH2)2,Nb,I,1.0484686755524668,0.44999999999999996,2.53,2.502999555,-13.03,2.03,2.79,-7.412000000000001,0.99,14.0,15.7,0.9159999999999999,24,39,6.76,3,13,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
HC(NH2)2,Ni,F,1.351204047217858,0.5187969924812029,2.53,2.502999555,-13.03,1.76,2.18,-7.412000000000001,0.69,18.16884,6.8,1.156,6,26,7.64,8,8,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
HC(NH2)2,Ni,Cl,1.2275373721398464,0.38121546961325964,2.53,2.502999555,-13.03,1.76,2.18,-7.412000000000001,0.69,18.16884,6.8,1.156,11,26,7.64,8,8,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
HC(NH2)2,Ni,Br,1.1980790368028673,0.3520408163265306,2.53,2.502999555,-13.03,1.76,2.18,-7.412000000000001,0.69,18.16884,6.8,1.156,18,26,7.64,8,8,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
HC(NH2)2,Ni,I,1.1573062543295398,0.3136363636363636,2.53,2.502999555,-13.03,1.76,2.18,-7.412000000000001,0.69,18.16884,6.8,1.156,24,26,7.64,8,8,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
HC(NH2)2,P,F,1.3925674364184049,0.47368421052631576,2.53,2.502999555,-13.03,2.32,1.24,-7.412000000000001,0.63,19.7695,3.63,0.746607,6,13,10.49,3,0,17.42,3.98,0.557,10,0.405,1.33,4,7,3.4010000000000002,6,0,0,0
HC(NH2)2,P,Cl,1.2577227173564,0.34806629834254144,2.53,2.502999555,-13.03,2.32,1.24,-7.412000000000001,0.63,19.7695,3.63,0.746607,11,13,10.49,3,0,12.97,3.16,2.18,18,1.01,1.81,6,7,3.613,6,0,0,0
HC(NH2)2,P,Br,1.2258337635241692,0.32142857142857145,2.53,2.502999555,-13.03,2.32,1.24,-7.412000000000001,0.63,19.7695,3.63,0.746607,18,13,10.49,3,0,11.81,2.96,3.04,36,1.2,1.96,8,7,3.364,6,10,0,0
HC(NH2)2,P,I,1.1818427826898832,0.2863636363636363,2.53,2.502999555,-13.03,2.32,1.24,-7.412000000000001,0.63,19.7695,3.63,0.746607,24,13,10.49,3,0,10.45,2.66,4.7,54,1.585,2.2,10,7,3.0589999999999997,6,20,0,0
HC(NH2)2,Pb,F,1.0831080061032037,0.894736842105263,2.53,2.502999555,-13.03,1.8,2.09,-7.412000000000001,1.19,15.03248,6.98,0.364,6,80,7.42,2,30,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,12,0,14,0
HC(NH2)2,Pb,Cl,1.0229478101165386,0.6574585635359116,2.53,2.502999555,-13.03,1.8,2.09,-7.412000000000001,1.19,15.03248,6.98,0.364,11,80,7.42,2,30,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,12,0,14,0
HC(NH2)2,Pb,Br,1.0079077611198726,0.6071428571428571,2.53,2.502999555,-13.03,1.8,2.09,-7.412000000000001,1.19,15.03248,6.98,0.364,18,80,7.42,2,30,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,12,10,14,0
HC(NH2)2,Pb,I,0.9866121165228229,0.5409090909090909,2.53,2.502999555,-13.03,1.8,2.09,-7.412000000000001,1.19,15.03248,6.98,0.364,24,80,7.42,2,30,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,12,20,14,0
HC(NH2)2,Pd,F,1.2463160618173852,0.6466165413533834,2.53,2.502999555,-13.03,2.08,2.45,-7.412000000000001,0.86,19.43,4.8,0.562,6,44,8.34,8,18,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
HC(NH2)2,Pd,Cl,1.149379561928695,0.4751381215469613,2.53,2.502999555,-13.03,2.08,2.45,-7.412000000000001,0.86,19.43,4.8,0.562,11,44,8.34,8,18,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
HC(NH2)2,Pd,Br,1.125854414016879,0.4387755102040816,2.53,2.502999555,-13.03,2.08,2.45,-7.412000000000001,0.86,19.43,4.8,0.562,18,44,8.34,8,18,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
HC(NH2)2,Pd,I,1.0930114624223433,0.3909090909090909,2.53,2.502999555,-13.03,2.08,2.45,-7.412000000000001,0.86,19.43,4.8,0.562,24,44,8.34,8,18,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
HC(NH2)2,Re,F,1.2520331079725107,0.6390977443609022,2.53,2.502999555,-13.03,2.06,2.68,-7.412000000000001,0.85,17.833,9.7,0.15,6,73,7.88,5,25,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
HC(NH2)2,Re,Cl,1.1537005377254195,0.46961325966850825,2.53,2.502999555,-13.03,2.06,2.68,-7.412000000000001,0.85,17.833,9.7,0.15,11,73,7.88,5,25,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
HC(NH2)2,Re,Br,1.129861013355017,0.4336734693877551,2.53,2.502999555,-13.03,2.06,2.68,-7.412000000000001,0.85,17.833,9.7,0.15,18,73,7.88,5,25,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
HC(NH2)2,Re,I,1.0965951065614328,0.3863636363636363,2.53,2.502999555,-13.03,2.06,2.68,-7.412000000000001,0.85,17.833,9.7,0.15,24,73,7.88,5,25,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
HC(NH2)2,Rh,F,1.257802845797269,0.631578947368421,2.53,2.502999555,-13.03,1.99,2.52,-7.412000000000001,0.84,18.08,8.6,1.137,6,43,7.46,7,17,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
HC(NH2)2,Rh,Cl,1.1580541246602325,0.46408839779005523,2.53,2.502999555,-13.03,1.99,2.52,-7.412000000000001,0.84,18.08,8.6,1.137,11,43,7.46,7,17,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
HC(NH2)2,Rh,Br,1.1338962312598566,0.42857142857142855,2.53,2.502999555,-13.03,1.99,2.52,-7.412000000000001,0.84,18.08,8.6,1.137,18,43,7.46,7,17,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
HC(NH2)2,Rh,I,1.1002023273067005,0.3818181818181818,2.53,2.502999555,-13.03,1.99,2.52,-7.412000000000001,0.84,18.08,8.6,1.137,24,43,7.46,7,17,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
HC(NH2)2,Sb,F,1.0874231774422605,0.8872180451127819,2.53,2.502999555,-13.03,2.14,1.765,-7.412000000000001,1.18,16.63,6.6,1.046,6,49,8.54,3,20,17.42,3.98,0.557,10,0.405,1.33,4,19,3.4010000000000002,10,0,0,0
HC(NH2)2,Sb,Cl,1.0263690402507075,0.6519337016574586,2.53,2.502999555,-13.03,2.14,1.765,-7.412000000000001,1.18,16.63,6.6,1.046,11,49,8.54,3,20,12.97,3.16,2.18,18,1.01,1.81,6,19,3.613,10,0,0,0
HC(NH2)2,Sb,Br,1.01111765844828,0.6020408163265306,2.53,2.502999555,-13.03,2.14,1.765,-7.412000000000001,1.18,16.63,6.6,1.046,18,49,8.54,3,20,11.81,2.96,3.04,36,1.2,1.96,8,19,3.364,10,10,0,0
HC(NH2)2,Sb,I,0.9895310872817663,0.5363636363636363,2.53,2.502999555,-13.03,2.14,1.765,-7.412000000000001,1.18,16.63,6.6,1.046,24,49,8.54,3,20,10.45,2.66,4.7,54,1.585,2.2,10,19,3.0589999999999997,10,20,0,0
HC(NH2)2,Sc,F,1.2023930288017943,0.706766917293233,2.53,2.502999555,-13.03,1.5,2.75,-7.412000000000001,0.94,12.79977,17.8,0.188,6,19,6.56,1,1,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
HC(NH2)2,Sc,Cl,1.1159430655816784,0.5193370165745856,2.53,2.502999555,-13.03,1.5,2.75,-7.412000000000001,0.94,12.79977,17.8,0.188,11,19,6.56,1,1,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
HC(NH2)2,Sc,Br,1.0947963612164133,0.47959183673469385,2.53,2.502999555,-13.03,1.5,2.75,-7.412000000000001,0.94,12.79977,17.8,0.188,18,19,6.56,1,1,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
HC(NH2)2,Sc,I,1.0651640366281432,0.4272727272727272,2.53,2.502999555,-13.03,1.5,2.75,-7.412000000000001,0.94,12.79977,17.8,0.188,24,19,6.56,1,1,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
HC(NH2)2,Si,F,1.3785010986768047,0.48872180451127817,2.53,2.502999555,-13.03,1.98,1.42,-7.412000000000001,0.65,16.54584,5.53,1.3895211,6,12,8.15,2,0,17.42,3.98,0.557,10,0.405,1.33,4,6,3.4010000000000002,6,0,0,0
HC(NH2)2,Si,Cl,1.247497329410413,0.35911602209944754,2.53,2.502999555,-13.03,1.98,1.42,-7.412000000000001,0.65,16.54584,5.53,1.3895211,11,12,8.15,2,0,12.97,3.16,2.18,18,1.01,1.81,6,6,3.613,6,0,0,0
HC(NH2)2,Si,Br,1.2164404013515704,0.3316326530612245,2.53,2.502999555,-13.03,1.98,1.42,-7.412000000000001,0.65,16.54584,5.53,1.3895211,18,12,8.15,2,0,11.81,2.96,3.04,36,1.2,1.96,8,6,3.364,6,10,0,0
HC(NH2)2,Si,I,1.1735491491271475,0.2954545454545454,2.53,2.502999555,-13.03,1.98,1.42,-7.412000000000001,0.65,16.54584,5.53,1.3895211,24,12,8.15,2,0,10.45,2.66,4.7,54,1.585,2.2,10,6,3.0589999999999997,6,20,0,0
HC(NH2)2,Sn,F,1.1140539491347237,0.8421052631578948,2.53,2.502999555,-13.03,1.96,1.88,-7.412000000000001,1.12,14.6322,6.28,1.112067,6,48,7.34,2,10,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,10,0,0,0
HC(NH2)2,Sn,Cl,1.0473868362967973,0.6187845303867404,2.53,2.502999555,-13.03,1.96,1.88,-7.412000000000001,1.12,14.6322,6.28,1.112067,11,48,7.34,2,10,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,10,0,0,0
HC(NH2)2,Sn,Br,1.0308147556907787,0.5714285714285715,2.53,2.502999555,-13.03,1.96,1.88,-7.412000000000001,1.12,14.6322,6.28,1.112067,18,48,7.34,2,10,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,10,10,0,0
